time [µs]	HF [V]	NF [V]	TGC [dB]
169,3	0,017	0,013	29,536
169,4	0,020	0,009	29,449
169,5	0,022	0,008	29,501
169,6	0,024	0,006	29,449
169,7	0,026	-0,009	29,554
169,8	0,027	-0,028	29,449
169,9	0,027	-0,033	29,501
170,0	0,027	-0,016	29,449
170,1	0,026	0,009	29,466
170,2	0,025	0,021	29,449
170,3	0,023	0,019	29,449
170,4	0,021	0,014	29,449
170,5	0,019	0,015	29,484
170,6	0,017	0,017	29,449
170,7	0,015	0,011	29,501
170,8	0,014	0,003	29,449
170,9	0,013	0,001	29,519
171,0	0,013	0,004	29,449
171,1	0,013	0,002	29,466
171,2	0,014	-0,007	29,449
171,3	0,015	-0,016	29,466
171,4	0,016	-0,017	29,449
171,5	0,018	-0,013	29,501
171,6	0,019	-0,006	29,449
171,7	0,020	0,004	29,536
171,8	0,021	0,018	29,449
171,9	0,021	0,026	29,484
172,0	0,021	0,019	29,449
172,1	0,021	0,000	29,484
172,2	0,020	-0,014	29,449
172,3	0,019	-0,010	29,466
172,4	0,019	0,004	29,449
172,5	0,018	0,009	29,484
172,6	0,017	-0,001	29,449
172,7	0,017	-0,016	29,466
172,8	0,016	-0,023	29,449
172,9	0,016	-0,019	29,484
173,0	0,016	-0,009	29,466
173,1	0,016	0,002	29,484
173,2	0,016	0,010	29,466
173,3	0,016	0,008	29,501
173,4	0,016	-0,004	29,449
173,5	0,015	-0,016	29,501
173,6	0,015	-0,014	29,466
173,7	0,014	0,001	29,466
173,8	0,013	0,015	29,449
173,9	0,013	0,013	29,466
174,0	0,012	0,001	29,449
174,1	0,011	-0,006	29,466
174,2	0,010	-0,002	29,449
174,3	0,009	0,000	29,501
174,4	0,008	-0,004	29,466
174,5	0,008	-0,009	29,536
174,6	0,007	-0,003	29,449
174,7	0,007	0,009	29,484
174,8	0,007	0,015	29,466
174,9	0,007	0,008	29,501
175,0	0,008	-0,002	29,449
175,1	0,009	-0,006	29,466
175,2	0,010	-0,003	29,449
175,3	0,012	0,001	29,501
175,4	0,013	0,004	29,449
175,5	0,015	0,008	29,466
175,6	0,016	0,009	29,466
175,7	0,017	0,000	29,519
175,8	0,018	-0,016	29,466
175,9	0,018	-0,027	29,501
176,0	0,018	-0,021	29,449
176,1	0,017	-0,005	29,484
176,2	0,016	0,007	29,449
176,3	0,014	0,008	29,466
176,4	0,012	0,005	29,449
176,5	0,010	0,004	29,536
176,6	0,008	0,006	29,449
176,7	0,007	0,006	29,484
176,8	0,006	0,003	29,449
176,9	0,005	0,000	29,501
177,0	0,006	-0,001	29,449
177,1	0,007	-0,005	29,449
177,2	0,009	-0,011	29,449
177,3	0,011	-0,014	29,484
177,4	0,014	-0,009	29,466
177,5	0,017	0,002	29,466
177,6	0,020	0,013	29,449
177,7	0,022	0,016	29,484
177,8	0,024	0,008	29,449
177,9	0,025	-0,008	29,484
178,0	0,025	-0,024	29,466
178,1	0,025	-0,027	29,536
178,2	0,023	-0,014	29,449
178,3	0,022	0,008	29,466
178,4	0,019	0,022	29,449
178,5	0,017	0,020	29,484
178,6	0,014	0,008	29,449
178,7	0,012	0,000	29,484
178,8	0,011	0,000	29,449
178,9	0,010	0,004	29,484
179,0	0,009	0,003	29,449
179,1	0,010	0,000	29,484
179,2	0,011	-0,005	29,466
179,3	0,013	-0,010	29,536
179,4	0,014	-0,016	29,449
179,5	0,016	-0,019	29,449
179,6	0,018	-0,011	29,449
179,7	0,019	0,005	29,449
179,8	0,020	0,019	29,449
179,9	0,021	0,022	29,449
180,0	0,021	0,015	29,449
180,1	0,020	0,008	29,344
180,2	0,019	0,009	29,291
180,3	0,018	0,013	29,221
180,4	0,017	0,011	29,011
180,5	0,015	0,003	27,209
180,6	0,014	-0,008	22,117
180,7	0,013	-0,014	18,023
180,8	0,012	-0,014	14,436
180,9	0,011	-0,010	10,849
181,0	0,009	-0,006	7,367
181,1	0,009	-0,001	4,724
181,2	0,008	0,002	2,992
181,3	0,007	0,004	1,890
181,4	0,006	0,004	1,102
181,5	0,005	0,003	0,630
181,6	0,004	0,002	0,472
181,7	0,004	0,003	0,315
181,8	0,003	0,003	0,297
181,9	0,003	0,001	0,192
182,0	0,003	0,000	0,157
182,1	0,002	0,000	0,157
182,2	0,002	0,001	0,157
182,3	0,002	0,001	0,157
182,4	0,002	0,002	0,157
182,5	0,003	0,003	0,157
182,6	0,003	0,003	0,140
182,7	0,003	0,003	0,157
182,8	0,003	0,003	0,157
182,9	0,003	0,002	0,157
183,0	0,003	0,002	0,157
183,1	0,003	0,002	0,157
183,2	0,002	0,002	0,157
183,3	0,002	0,001	0,157
183,4	0,002	0,001	0,157
183,5	0,002	0,001	0,157
183,6	0,002	0,001	0,157
183,7	0,002	0,001	0,157
183,8	0,003	0,002	0,140
183,9	0,003	0,003	0,140
184,0	0,003	0,003	0,122
184,1	0,003	0,004	0,157
184,2	0,003	0,003	0,140
184,3	0,003	0,003	0,157
184,4	0,003	0,002	0,157
184,5	0,003	0,000	0,157
184,6	0,003	0,000	0,122
184,7	0,003	0,000	0,157
184,8	0,003	0,001	0,157
184,9	0,002	0,002	0,157
185,0	0,002	0,003	0,087
185,1	0,002	0,003	0,157
185,2	0,002	0,002	0,140
185,3	0,002	0,002	0,157
185,4	0,002	0,002	0,157
185,5	0,002	0,003	0,157
185,6	0,002	0,003	0,157
185,7	0,002	0,002	0,157
185,8	0,002	0,001	0,157
185,9	0,002	0,001	0,157
186,0	0,002	0,001	0,157
186,1	0,002	0,002	0,157
186,2	0,002	0,002	0,140
186,3	0,002	0,002	0,157
186,4	0,002	0,002	0,157
186,5	0,002	0,003	0,157
186,6	0,002	0,003	0,157
186,7	0,002	0,003	0,157
186,8	0,002	0,002	0,140
186,9	0,002	0,001	0,157
187,0	0,002	0,001	0,157
187,1	0,002	0,002	0,140
187,2	0,002	0,002	0,157
187,3	0,002	0,002	0,157
187,4	0,002	0,002	0,140
187,5	0,002	0,002	0,157
187,6	0,002	0,002	0,157
187,7	0,002	0,002	0,157
187,8	0,002	0,002	0,140
187,9	0,002	0,002	0,157
188,0	0,002	0,002	0,157
188,1	0,002	0,002	0,157
188,2	0,002	0,002	0,157
188,3	0,002	0,002	0,157
188,4	0,002	0,002	0,140
188,5	0,002	0,002	0,157
188,6	0,002	0,002	0,140
188,7	0,002	0,002	0,157
188,8	0,002	0,003	0,140
188,9	0,002	0,003	0,157
189,0	0,002	0,003	0,140
189,1	0,002	0,002	0,157
189,2	0,002	0,001	0,157
189,3	0,002	0,001	0,157
189,4	0,002	0,001	0,122
189,5	0,002	0,002	0,157
189,6	0,002	0,002	0,157
189,7	0,002	0,002	0,157
189,8	0,002	0,002	0,157
189,9	0,002	0,002	0,157
190,0	0,002	0,002	0,157
190,1	0,002	0,002	0,157
190,2	0,002	0,002	0,140
190,3	0,002	0,002	0,157
190,4	0,002	0,002	0,157
190,5	0,002	0,001	0,157
190,6	0,002	0,001	0,140
190,7	0,002	0,001	0,157
190,8	0,002	0,001	0,157
190,9	0,002	0,002	0,157
191,0	0,002	0,002	0,157
191,1	0,002	0,002	0,140
191,2	0,002	0,002	0,140
191,3	0,002	0,002	0,157
191,4	0,002	0,002	0,157
191,5	0,002	0,002	0,157
191,6	0,002	0,002	0,157
191,7	0,002	0,001	0,157
191,8	0,002	0,001	0,157
191,9	0,002	0,002	0,157
192,0	0,002	0,003	0,157
192,1	0,002	0,003	0,157
192,2	0,002	0,002	0,140
192,3	0,002	0,002	0,157
192,4	0,002	0,003	0,157
192,5	0,002	0,003	0,157
192,6	0,002	0,003	0,157
192,7	0,002	0,001	0,157
192,8	0,002	0,001	0,157
192,9	0,002	0,001	0,157
193,0	0,002	0,002	0,140
193,1	0,002	0,002	0,157
193,2	0,002	0,002	0,105
193,3	0,002	0,002	0,157
193,4	0,002	0,002	0,140
193,5	0,002	0,002	0,157
193,6	0,002	0,002	0,157
193,7	0,002	0,002	0,157
193,8	0,002	0,002	0,140
193,9	0,002	0,002	0,157
194,0	0,002	0,002	0,157
194,1	0,002	0,002	0,157
194,2	0,002	0,001	0,140
194,3	0,002	0,001	0,157
194,4	0,002	0,001	0,157
194,5	0,002	0,002	0,157
194,6	0,002	0,001	0,140
194,7	0,002	0,001	0,157
194,8	0,002	0,002	0,157
194,9	0,002	0,002	0,140
195,0	0,002	0,003	0,157
195,1	0,002	0,003	0,157
195,2	0,002	0,002	0,140
195,3	0,002	0,002	0,157
195,4	0,002	0,002	0,157
195,5	0,002	0,002	0,157
195,6	0,002	0,002	0,140
195,7	0,002	0,002	0,157
195,8	0,002	0,001	0,122
195,9	0,002	0,001	0,157
196,0	0,002	0,001	0,157
196,1	0,002	0,002	0,157
196,2	0,002	0,003	0,122
196,3	0,002	0,003	0,140
196,4	0,002	0,002	0,157
196,5	0,003	0,002	0,157
196,6	0,003	0,002	0,157
196,7	0,003	0,003	0,157
196,8	0,003	0,003	0,140
196,9	0,003	0,001	0,157
197,0	0,002	0,001	0,157
197,1	0,002	0,002	0,157
197,2	0,002	0,003	0,157
197,3	0,002	0,003	0,157
197,4	0,002	0,002	0,140
197,5	0,002	0,001	0,157
197,6	0,002	0,002	0,157
197,7	0,002	0,002	0,157
197,8	0,002	0,001	0,122
197,9	0,003	0,002	0,140
198,0	0,003	0,004	0,105
198,1	0,003	0,003	0,157
198,2	0,003	0,001	0,157
198,3	0,003	0,000	0,157
198,4	0,003	0,002	0,157
198,5	0,003	0,004	0,157
198,6	0,003	0,003	0,157
198,7	0,003	0,000	0,157
198,8	0,003	0,000	0,157
198,9	0,003	0,003	0,157
199,0	0,003	0,005	0,140
199,1	0,003	0,002	0,157
199,2	0,003	-0,001	0,157
199,3	0,004	0,002	0,157
199,4	0,004	0,006	0,122
199,5	0,004	0,005	0,157
199,6	0,005	0,000	0,157
199,7	0,005	-0,001	0,157
199,8	0,006	0,005	0,157
199,9	0,006	0,007	0,157
